wafer_id,lot_id,die_row,die_col,bin_result,bin_code
W033,L1027,3,3,PASS,1
W033,L1027,3,4,PASS,1
W033,L1027,4,0,PASS,1
W033,L1027,4,1,PASS,1
W033,L1027,4,2,PASS,1
W033,L1027,4,3,PASS,1
W033,L1027,4,4,PASS,1
W034,L1027,0,0,PASS,1
W034,L1027,0,1,PASS,1
W034,L1027,0,2,PASS,1
W034,L1027,0,3,PASS,1
W034,L1027,0,4,PASS,1
W034,L1027,1,0,PASS,1
W034,L1027,1,1,PASS,1
W034,L1027,1,2,PASS,1
W034,L1027,1,3,FAIL,3
W034,L1027,1,4,PASS,1
W034,L1027,2,0,PASS,1
W034,L1027,2,1,PASS,1
W034,L1027,2,2,PASS,1
W034,L1027,2,3,PASS,1
W034,L1027,2,4,PASS,1
W034,L1027,3,0,PASS,1
W034,L1027,3,1,PASS,1
W034,L1027,3,2,PASS,1
W034,L1027,3,3,PASS,1
W034,L1027,3,4,PASS,1
W034,L1027,4,0,FAIL,4
W034,L1027,4,1,PASS,1
W034,L1027,4,2,PASS,1
W034,L1027,4,3,PASS,1
W034,L1027,4,4,PASS,1
W035,L1027,0,0,PASS,1
W035,L1027,0,1,PASS,1
W035,L1027,0,2,PASS,1
W035,L1027,0,3,PASS,1
W035,L1027,0,4,FAIL,4
W035,L1027,1,0,PASS,1
W035,L1027,1,1,PASS,1
W035,L1027,1,2,PASS,1
W035,L1027,1,3,PASS,1
W035,L1027,1,4,PASS,1
W035,L1027,2,0,PASS,1
W035,L1027,2,1,PASS,1
W035,L1027,2,2,FAIL,4
W035,L1027,2,3,PASS,1
W035,L1027,2,4,PASS,1
W035,L1027,3,0,PASS,1
W035,L1027,3,1,PASS,1
W035,L1027,3,2,PASS,1
W035,L1027,3,3,PASS,1
W035,L1027,3,4,PASS,1
W035,L1027,4,0,PASS,1
W035,L1027,4,1,PASS,1
W035,L1027,4,2,PASS,1
W035,L1027,4,3,PASS,1
W035,L1027,4,4,PASS,1
W036,L1028,0,0,PASS,1
W036,L1028,0,1,PASS,1
W036,L1028,0,2,PASS,1
W036,L1028,0,3,PASS,1
W036,L1028,0,4,PASS,1
W036,L1028,1,0,PASS,1
W036,L1028,1,1,PASS,1
W036,L1028,1,2,PASS,1
W036,L1028,1,3,PASS,1
W036,L1028,1,4,PASS,1
W036,L1028,2,0,PASS,1
W036,L1028,2,1,PASS,1
W036,L1028,2,2,FAIL,5
W036,L1028,2,3,PASS,1
W036,L1028,2,4,PASS,1
W036,L1028,3,0,PASS,1
W036,L1028,3,1,PASS,1
W036,L1028,3,2,PASS,1
W036,L1028,3,3,PASS,1
W036,L1028,3,4,PASS,1
W036,L1028,4,0,FAIL,4
W036,L1028,4,1,PASS,1
W036,L1028,4,2,PASS,1
W036,L1028,4,3,PASS,1
W036,L1028,4,4,PASS,1
W037,L1028,0,0,PASS,1
W037,L1028,0,1,PASS,1
W037,L1028,0,2,PASS,1
W037,L1028,0,3,PASS,1
W037,L1028,0,4,PASS,1
W037,L1028,1,0,PASS,1
W037,L1028,1,1,PASS,1
W037,L1028,1,2,PASS,1
W037,L1028,1,3,PASS,1
W037,L1028,1,4,PASS,1
W037,L1028,2,0,FAIL,3
W037,L1028,2,1,PASS,1
W037,L1028,2,2,PASS,1
W037,L1028,2,3,PASS,1
W037,L1028,2,4,PASS,1
W037,L1028,3,0,PASS,1
W037,L1028,3,1,PASS,1
W037,L1028,3,2,PASS,1
W037,L1028,3,3,PASS,1
W037,L1028,3,4,PASS,1
W037,L1028,4,0,PASS,1
W037,L1028,4,1,PASS,1
W037,L1028,4,2,PASS,1
W037,L1028,4,3,PASS,1
W037,L1028,4,4,FAIL,3
W038,L1028,0,0,PASS,1
W038,L1028,0,1,PASS,1
W038,L1028,0,2,PASS,1
W038,L1028,0,3,PASS,1
W038,L1028,0,4,PASS,1
W038,L1028,1,0,PASS,1
W038,L1028,1,1,PASS,1
W038,L1028,1,2,FAIL,5
W038,L1028,1,3,PASS,1
W038,L1028,1,4,PASS,1
W038,L1028,2,0,PASS,1
W038,L1028,2,1,PASS,1
W038,L1028,2,2,PASS,1
W038,L1028,2,3,PASS,1
W038,L1028,2,4,PASS,1
W038,L1028,3,0,PASS,1
W038,L1028,3,1,PASS,1
W038,L1028,3,2,PASS,1
W038,L1028,3,3,PASS,1
W038,L1028,3,4,PASS,1
W038,L1028,4,0,PASS,1
W038,L1028,4,1,PASS,1
W038,L1028,4,2,PASS,1
W038,L1028,4,3,PASS,1
W038,L1028,4,4,PASS,1
W039,L1028,0,0,PASS,1
W039,L1028,0,1,FAIL,3
W039,L1028,0,2,PASS,1
W039,L1028,0,3,PASS,1
W039,L1028,0,4,PASS,1
W039,L1028,1,0,FAIL,5
W039,L1028,1,1,PASS,1
W039,L1028,1,2,PASS,1
W039,L1028,1,3,PASS,1
W039,L1028,1,4,PASS,1
W039,L1028,2,0,PASS,1
W039,L1028,2,1,PASS,1
W039,L1028,2,2,PASS,1
W039,L1028,2,3,PASS,1
W039,L1028,2,4,PASS,1
W039,L1028,3,0,FAIL,4
W039,L1028,3,1,PASS,1
W039,L1028,3,2,PASS,1
W039,L1028,3,3,PASS,1
W039,L1028,3,4,PASS,1
W039,L1028,4,0,PASS,1
W039,L1028,4,1,PASS,1
W039,L1028,4,2,PASS,1
W039,L1028,4,3,PASS,1
W039,L1028,4,4,PASS,1
W040,L1028,0,0,PASS,1
W040,L1028,0,1,PASS,1
W040,L1028,0,2,PASS,1
W040,L1028,0,3,FAIL,4
W040,L1028,0,4,FAIL,3
W040,L1028,1,0,PASS,1
W040,L1028,1,1,PASS,1
W040,L1028,1,2,PASS,1
W040,L1028,1,3,PASS,1
W040,L1028,1,4,PASS,1
W040,L1028,2,0,PASS,1
W040,L1028,2,1,FAIL,4
W040,L1028,2,2,PASS,1
W040,L1028,2,3,PASS,1
W040,L1028,2,4,PASS,1
W040,L1028,3,0,FAIL,5
W040,L1028,3,1,PASS,1
W040,L1028,3,2,PASS,1
W040,L1028,3,3,PASS,1
W040,L1028,3,4,PASS,1
W040,L1028,4,0,FAIL,5
W040,L1028,4,1,FAIL,3
W040,L1028,4,2,PASS,1
W040,L1028,4,3,PASS,1
W040,L1028,4,4,PASS,1
W041,L1029,0,0,FAIL,3
W041,L1029,0,1,FAIL,4
W041,L1029,0,2,PASS,1
W041,L1029,0,3,FAIL,4
W041,L1029,0,4,FAIL,4
W041,L1029,1,0,FAIL,5
W041,L1029,1,1,PASS,1
W041,L1029,1,2,PASS,1
W041,L1029,1,3,FAIL,4
W041,L1029,1,4,PASS,1
W041,L1029,2,0,PASS,1
W041,L1029,2,1,FAIL,5
W041,L1029,2,2,PASS,1
W041,L1029,2,3,PASS,1
W041,L1029,2,4,PASS,1
W041,L1029,3,0,PASS,1
W041,L1029,3,1,PASS,1
W041,L1029,3,2,PASS,1
W041,L1029,3,3,PASS,1
W041,L1029,3,4,FAIL,4
W041,L1029,4,0,PASS,1
W041,L1029,4,1,PASS,1
W041,L1029,4,2,FAIL,5
W041,L1029,4,3,PASS,1
W041,L1029,4,4,FAIL,3
W042,L1029,0,0,PASS,1
W042,L1029,0,1,FAIL,3
W042,L1029,0,2,PASS,1
W042,L1029,0,3,PASS,1
W042,L1029,0,4,PASS,1
W042,L1029,1,0,PASS,1
W042,L1029,1,1,PASS,1
W042,L1029,1,2,PASS,1
W042,L1029,1,3,PASS,1
W042,L1029,1,4,PASS,1
W042,L1029,2,0,FAIL,5
W042,L1029,2,1,PASS,1
W042,L1029,2,2,PASS,1
W042,L1029,2,3,PASS,1
W042,L1029,2,4,PASS,1
W042,L1029,3,0,PASS,1
W042,L1029,3,1,PASS,1
W042,L1029,3,2,PASS,1
W042,L1029,3,3,PASS,1
W042,L1029,3,4,PASS,1
W042,L1029,4,0,PASS,1
W042,L1029,4,1,PASS,1
W042,L1029,4,2,PASS,1
W042,L1029,4,3,PASS,1
W042,L1029,4,4,FAIL,3
W043,L1029,0,0,PASS,1
W043,L1029,0,1,PASS,1
W043,L1029,0,2,FAIL,3
W043,L1029,0,3,FAIL,3
W043,L1029,0,4,PASS,1
W043,L1029,1,0,PASS,1
W043,L1029,1,1,PASS,1
W043,L1029,1,2,FAIL,5
W043,L1029,1,3,PASS,1
W043,L1029,1,4,PASS,1
W043,L1029,2,0,PASS,1
W043,L1029,2,1,PASS,1
W043,L1029,2,2,PASS,1
W043,L1029,2,3,PASS,1
W043,L1029,2,4,PASS,1
W043,L1029,3,0,FAIL,4
W043,L1029,3,1,PASS,1
W043,L1029,3,2,PASS,1
W043,L1029,3,3,PASS,1
W043,L1029,3,4,FAIL,5
W043,L1029,4,0,PASS,1
W043,L1029,4,1,PASS,1
W043,L1029,4,2,PASS,1
W043,L1029,4,3,PASS,1
W043,L1029,4,4,FAIL,4
W044,L1029,0,0,PASS,1
W044,L1029,0,1,PASS,1
W044,L1029,0,2,PASS,1
W044,L1029,0,3,PASS,1
W044,L1029,0,4,PASS,1
W044,L1029,1,0,PASS,1
W044,L1029,1,1,PASS,1
W044,L1029,1,2,FAIL,5
W044,L1029,1,3,PASS,1
W044,L1029,1,4,FAIL,3
W044,L1029,2,0,FAIL,4
W044,L1029,2,1,PASS,1
W044,L1029,2,2,PASS,1
W044,L1029,2,3,PASS,1
W044,L1029,2,4,FAIL,5
W044,L1029,3,0,PASS,1
W044,L1029,3,1,PASS,1
W044,L1029,3,2,PASS,1
W044,L1029,3,3,FAIL,5
W044,L1029,3,4,PASS,1
W044,L1029,4,0,PASS,1
W044,L1029,4,1,PASS,1
W044,L1029,4,2,FAIL,4
W044,L1029,4,3,PASS,1
W044,L1029,4,4,PASS,1
W045,L1029,0,0,PASS,1
W045,L1029,0,1,FAIL,3
W045,L1029,0,2,FAIL,5
W045,L1029,0,3,FAIL,3
W045,L1029,0,4,FAIL,5
W045,L1029,1,0,PASS,1
W045,L1029,1,1,PASS,1
W045,L1029,1,2,PASS,1
W045,L1029,1,3,PASS,1
W045,L1029,1,4,PASS,1
W045,L1029,2,0,PASS,1
W045,L1029,2,1,PASS,1
W045,L1029,2,2,PASS,1
W045,L1029,2,3,PASS,1
W045,L1029,2,4,PASS,1
W045,L1029,3,0,PASS,1
W045,L1029,3,1,PASS,1
W045,L1029,3,2,PASS,1
W045,L1029,3,3,FAIL,3
W045,L1029,3,4,PASS,1
W045,L1029,4,0,FAIL,3
W045,L1029,4,1,PASS,1
W045,L1029,4,2,PASS,1
W045,L1029,4,3,FAIL,4
W045,L1029,4,4,PASS,1
W046,L1030,0,0,FAIL,4
W046,L1030,0,1,PASS,1
W046,L1030,0,2,FAIL,5
W046,L1030,0,3,PASS,1
W046,L1030,0,4,PASS,1
W046,L1030,1,0,FAIL,5
W046,L1030,1,1,FAIL,3
W046,L1030,1,2,PASS,1
W046,L1030,1,3,FAIL,4
W046,L1030,1,4,PASS,1
W046,L1030,2,0,PASS,1
W046,L1030,2,1,PASS,1
W046,L1030,2,2,PASS,1
W046,L1030,2,3,FAIL,3
W046,L1030,2,4,PASS,1
W046,L1030,3,0,FAIL,5
W046,L1030,3,1,PASS,1
W046,L1030,3,2,PASS,1
W046,L1030,3,3,PASS,1
W046,L1030,3,4,PASS,1
W046,L1030,4,0,FAIL,4
W046,L1030,4,1,PASS,1
W046,L1030,4,2,PASS,1
W046,L1030,4,3,PASS,1
W046,L1030,4,4,FAIL,4
W047,L1030,0,0,FAIL,3
W047,L1030,0,1,FAIL,5
W047,L1030,0,2,FAIL,5
W047,L1030,0,3,FAIL,4
W047,L1030,0,4,PASS,1
W047,L1030,1,0,PASS,1
W047,L1030,1,1,PASS,1
W047,L1030,1,2,PASS,1
W047,L1030,1,3,FAIL,4
W047,L1030,1,4,FAIL,5
W047,L1030,2,0,FAIL,5
W047,L1030,2,1,FAIL,5
W047,L1030,2,2,PASS,1
W047,L1030,2,3,PASS,1
W047,L1030,2,4,PASS,1
W047,L1030,3,0,PASS,1
W047,L1030,3,1,PASS,1
W047,L1030,3,2,PASS,1
W047,L1030,3,3,PASS,1
W047,L1030,3,4,PASS,1
W047,L1030,4,0,PASS,1
W047,L1030,4,1,PASS,1
W047,L1030,4,2,FAIL,3
W047,L1030,4,3,PASS,1
W047,L1030,4,4,PASS,1
W048,L1030,0,0,PASS,1
W048,L1030,0,1,PASS,1
W048,L1030,0,2,PASS,1
W048,L1030,0,3,FAIL,4
W048,L1030,0,4,PASS,1
W048,L1030,1,0,FAIL,4
W048,L1030,1,1,FAIL,3
W048,L1030,1,2,PASS,1
W048,L1030,1,3,PASS,1
W048,L1030,1,4,PASS,1
W048,L1030,2,0,PASS,1
W048,L1030,2,1,PASS,1
W048,L1030,2,2,PASS,1
W048,L1030,2,3,PASS,1
W048,L1030,2,4,PASS,1
W048,L1030,3,0,PASS,1
W048,L1030,3,1,PASS,1
W048,L1030,3,2,PASS,1
W048,L1030,3,3,PASS,1
W048,L1030,3,4,FAIL,3
W048,L1030,4,0,PASS,1
W048,L1030,4,1,PASS,1
W048,L1030,4,2,PASS,1
W048,L1030,4,3,FAIL,5
W048,L1030,4,4,FAIL,3
W049,L1030,0,0,PASS,1
W049,L1030,0,1,PASS,1
W049,L1030,0,2,PASS,1
W049,L1030,0,3,PASS,1
W049,L1030,0,4,PASS,1
W049,L1030,1,0,PASS,1
W049,L1030,1,1,PASS,1
W049,L1030,1,2,PASS,1
W049,L1030,1,3,PASS,1
W049,L1030,1,4,FAIL,5
W049,L1030,2,0,PASS,1
W049,L1030,2,1,FAIL,3
W049,L1030,2,2,PASS,1
W049,L1030,2,3,PASS,1
W049,L1030,2,4,FAIL,5
W049,L1030,3,0,PASS,1
W049,L1030,3,1,PASS,1
W049,L1030,3,2,PASS,1
W049,L1030,3,3,FAIL,5
W049,L1030,3,4,FAIL,4
W049,L1030,4,0,FAIL,5
W049,L1030,4,1,PASS,1
W049,L1030,4,2,PASS,1
W049,L1030,4,3,PASS,1
W049,L1030,4,4,PASS,1
W050,L1030,0,0,FAIL,4
W050,L1030,0,1,PASS,1
W050,L1030,0,2,FAIL,3
W050,L1030,0,3,PASS,1
W050,L1030,0,4,PASS,1
W050,L1030,1,0,PASS,1
W050,L1030,1,1,PASS,1
W050,L1030,1,2,PASS,1
W050,L1030,1,3,PASS,1
W050,L1030,1,4,PASS,1
W050,L1030,2,0,PASS,1
W050,L1030,2,1,PASS,1
W050,L1030,2,2,PASS,1
W050,L1030,2,3,PASS,1
W050,L1030,2,4,PASS,1
W050,L1030,3,0,PASS,1
W050,L1030,3,1,PASS,1
W050,L1030,3,2,FAIL,3
W050,L1030,3,3,PASS,1
W050,L1030,3,4,PASS,1
W050,L1030,4,0,PASS,1
W050,L1030,4,1,PASS,1
W050,L1030,4,2,PASS,1
W050,L1030,4,3,PASS,1
W050,L1030,4,4,PASS,1
W051,L1031,0,0,PASS,1
W051,L1031,0,1,PASS,1
W051,L1031,0,2,PASS,1
W051,L1031,0,3,FAIL,3
W051,L1031,0,4,PASS,1
W051,L1031,1,0,PASS,1
W051,L1031,1,1,PASS,1
W051,L1031,1,2,FAIL,4
W051,L1031,1,3,FAIL,4
W051,L1031,1,4,PASS,1
W051,L1031,2,0,FAIL,4
W051,L1031,2,1,PASS,1
W051,L1031,2,2,PASS,1
W051,L1031,2,3,PASS,1
W051,L1031,2,4,FAIL,3
W051,L1031,3,0,FAIL,4
W051,L1031,3,1,PASS,1
W051,L1031,3,2,PASS,1
W051,L1031,3,3,PASS,1
W051,L1031,3,4,PASS,1
W051,L1031,4,0,PASS,1
W051,L1031,4,1,PASS,1
W051,L1031,4,2,PASS,1
W051,L1031,4,3,PASS,1
W051,L1031,4,4,FAIL,3
W052,L1031,0,0,PASS,1
W052,L1031,0,1,PASS,1
W052,L1031,0,2,FAIL,4
W052,L1031,0,3,FAIL,4
W052,L1031,0,4,PASS,1
W052,L1031,1,0,PASS,1
W052,L1031,1,1,FAIL,5
W052,L1031,1,2,PASS,1
W052,L1031,1,3,PASS,1
W052,L1031,1,4,PASS,1
W052,L1031,2,0,FAIL,5
W052,L1031,2,1,FAIL,4
W052,L1031,2,2,FAIL,3
W052,L1031,2,3,PASS,1
W052,L1031,2,4,PASS,1
W052,L1031,3,0,PASS,1
W052,L1031,3,1,PASS,1
W052,L1031,3,2,PASS,1
W052,L1031,3,3,PASS,1
W052,L1031,3,4,FAIL,3
W052,L1031,4,0,FAIL,3
W052,L1031,4,1,FAIL,3
W052,L1031,4,2,PASS,1
W052,L1031,4,3,PASS,1
W052,L1031,4,4,PASS,1
W053,L1031,0,0,FAIL,4
W053,L1031,0,1,PASS,1
W053,L1031,0,2,PASS,1
W053,L1031,0,3,PASS,1
W053,L1031,0,4,PASS,1
W053,L1031,1,0,PASS,1
W053,L1031,1,1,PASS,1
W053,L1031,1,2,PASS,1
W053,L1031,1,3,FAIL,3
W053,L1031,1,4,PASS,1
W053,L1031,2,0,PASS,1
W053,L1031,2,1,PASS,1
W053,L1031,2,2,PASS,1
W053,L1031,2,3,FAIL,4
W053,L1031,2,4,FAIL,3
W053,L1031,3,0,FAIL,4
W053,L1031,3,1,PASS,1
W053,L1031,3,2,PASS,1
W053,L1031,3,3,FAIL,4
W053,L1031,3,4,PASS,1
W053,L1031,4,0,FAIL,5
W053,L1031,4,1,PASS,1
W053,L1031,4,2,PASS,1
W053,L1031,4,3,FAIL,3
W053,L1031,4,4,PASS,1
W054,L1031,0,0,FAIL,4
W054,L1031,0,1,FAIL,5
W054,L1031,0,2,FAIL,4
W054,L1031,0,3,FAIL,5
W054,L1031,0,4,PASS,1
W054,L1031,1,0,PASS,1
W054,L1031,1,1,PASS,1
W054,L1031,1,2,FAIL,4
W054,L1031,1,3,FAIL,4
W054,L1031,1,4,PASS,1
W054,L1031,2,0,FAIL,3
W054,L1031,2,1,PASS,1
W054,L1031,2,2,FAIL,3
W054,L1031,2,3,PASS,1
W054,L1031,2,4,PASS,1
W054,L1031,3,0,PASS,1
W054,L1031,3,1,PASS,1
W054,L1031,3,2,PASS,1
W054,L1031,3,3,FAIL,5
W054,L1031,3,4,FAIL,5
W054,L1031,4,0,FAIL,5
W054,L1031,4,1,PASS,1
W054,L1031,4,2,PASS,1
W054,L1031,4,3,PASS,1
W054,L1031,4,4,PASS,1
W055,L1031,0,0,FAIL,4
W055,L1031,0,1,FAIL,3
W055,L1031,0,2,FAIL,3
W055,L1031,0,3,PASS,1
W055,L1031,0,4,FAIL,4
W055,L1031,1,0,PASS,1
W055,L1031,1,1,PASS,1
W055,L1031,1,2,PASS,1
W055,L1031,1,3,PASS,1
W055,L1031,1,4,PASS,1
W055,L1031,2,0,FAIL,4
W055,L1031,2,1,PASS,1
W055,L1031,2,2,FAIL,5
W055,L1031,2,3,PASS,1
W055,L1031,2,4,FAIL,4
W055,L1031,3,0,PASS,1
W055,L1031,3,1,PASS,1
W055,L1031,3,2,PASS,1
W055,L1031,3,3,PASS,1
W055,L1031,3,4,FAIL,3
W055,L1031,4,0,PASS,1
W055,L1031,4,1,PASS,1
W055,L1031,4,2,PASS,1
W055,L1031,4,3,PASS,1
W055,L1031,4,4,PASS,1
W056,L1032,0,0,PASS,1
W056,L1032,0,1,FAIL,5
W056,L1032,0,2,PASS,1
W056,L1032,0,3,FAIL,4
W056,L1032,0,4,FAIL,3
W056,L1032,1,0,FAIL,4
W056,L1032,1,1,PASS,1
W056,L1032,1,2,PASS,1
W056,L1032,1,3,PASS,1
W056,L1032,1,4,PASS,1
W056,L1032,2,0,FAIL,3
W056,L1032,2,1,PASS,1
W056,L1032,2,2,PASS,1
W056,L1032,2,3,PASS,1
W056,L1032,2,4,FAIL,5
W056,L1032,3,0,PASS,1
W056,L1032,3,1,PASS,1
W056,L1032,3,2,FAIL,5
W056,L1032,3,3,PASS,1
W056,L1032,3,4,PASS,1
W056,L1032,4,0,PASS,1
W056,L1032,4,1,FAIL,3
W056,L1032,4,2,FAIL,5
W056,L1032,4,3,PASS,1
W056,L1032,4,4,FAIL,3
W057,L1032,0,0,FAIL,5
W057,L1032,0,1,FAIL,4
W057,L1032,0,2,PASS,1
W057,L1032,0,3,FAIL,3
W057,L1032,0,4,PASS,1
W057,L1032,1,0,PASS,1
W057,L1032,1,1,PASS,1
W057,L1032,1,2,PASS,1
W057,L1032,1,3,PASS,1
W057,L1032,1,4,PASS,1
W057,L1032,2,0,FAIL,5
W057,L1032,2,1,PASS,1
W057,L1032,2,2,PASS,1
W057,L1032,2,3,FAIL,3
W057,L1032,2,4,FAIL,4
W057,L1032,3,0,PASS,1
W057,L1032,3,1,FAIL,4
W057,L1032,3,2,PASS,1
W057,L1032,3,3,PASS,1
W057,L1032,3,4,PASS,1
W057,L1032,4,0,PASS,1
W057,L1032,4,1,PASS,1
W057,L1032,4,2,FAIL,3
W057,L1032,4,3,PASS,1
W057,L1032,4,4,FAIL,5
W058,L1032,0,0,FAIL,3
W058,L1032,0,1,PASS,1
W058,L1032,0,2,PASS,1
W058,L1032,0,3,PASS,1
W058,L1032,0,4,PASS,1
W058,L1032,1,0,PASS,1
W058,L1032,1,1,PASS,1
W058,L1032,1,2,PASS,1
W058,L1032,1,3,PASS,1
W058,L1032,1,4,FAIL,5
W058,L1032,2,0,PASS,1
W058,L1032,2,1,PASS,1
W058,L1032,2,2,PASS,1
W058,L1032,2,3,PASS,1
W058,L1032,2,4,FAIL,3
W058,L1032,3,0,PASS,1
W058,L1032,3,1,PASS,1
W058,L1032,3,2,PASS,1
W058,L1032,3,3,PASS,1
W058,L1032,3,4,PASS,1
W058,L1032,4,0,FAIL,5
W058,L1032,4,1,FAIL,3
W058,L1032,4,2,FAIL,4
W058,L1032,4,3,PASS,1
W058,L1032,4,4,PASS,1
W059,L1032,0,0,PASS,1
W059,L1032,0,1,PASS,1
W059,L1032,0,2,PASS,1
W059,L1032,0,3,FAIL,4
W059,L1032,0,4,PASS,1
W059,L1032,1,0,FAIL,5
W059,L1032,1,1,PASS,1
W059,L1032,1,2,FAIL,5
W059,L1032,1,3,PASS,1
W059,L1032,1,4,FAIL,3
W059,L1032,2,0,FAIL,3
W059,L1032,2,1,PASS,1
W059,L1032,2,2,PASS,1
W059,L1032,2,3,PASS,1
W059,L1032,2,4,FAIL,5
W059,L1032,3,0,FAIL,5
W059,L1032,3,1,PASS,1
W059,L1032,3,2,PASS,1
W059,L1032,3,3,PASS,1
W059,L1032,3,4,PASS,1
W059,L1032,4,0,PASS,1
W059,L1032,4,1,FAIL,4
W059,L1032,4,2,PASS,1
W059,L1032,4,3,FAIL,5
W059,L1032,4,4,FAIL,5
W060,L1032,0,0,FAIL,5
W060,L1032,0,1,PASS,1
W060,L1032,0,2,PASS,1
W060,L1032,0,3,FAIL,5
W060,L1032,0,4,FAIL,3
W060,L1032,1,0,FAIL,5
W060,L1032,1,1,PASS,1
W060,L1032,1,2,PASS,1
W060,L1032,1,3,PASS,1
W060,L1032,1,4,PASS,1
W060,L1032,2,0,PASS,1
W060,L1032,2,1,FAIL,5
W060,L1032,2,2,PASS,1
W060,L1032,2,3,PASS,1
W060,L1032,2,4,FAIL,3
W060,L1032,3,0,PASS,1
W060,L1032,3,1,PASS,1
W060,L1032,3,2,PASS,1
W060,L1032,3,3,FAIL,3
W060,L1032,3,4,FAIL,4
W060,L1032,4,0,FAIL,3
W060,L1032,4,1,FAIL,3
W060,L1032,4,2,FAIL,5
W060,L1032,4,3,FAIL,4
W060,L1032,4,4,PASS,1
W061,L1033,0,0,FAIL,4
W061,L1033,0,1,FAIL,3
W061,L1033,0,2,FAIL,4
W061,L1033,0,3,FAIL,4
W061,L1033,0,4,FAIL,3
W061,L1033,1,0,FAIL,4
W061,L1033,1,1,PASS,1
W061,L1033,1,2,PASS,1
W061,L1033,1,3,PASS,1
W061,L1033,1,4,PASS,1
W061,L1033,2,0,PASS,1
W061,L1033,2,1,PASS,1
W061,L1033,2,2,PASS,1
W061,L1033,2,3,FAIL,3
W061,L1033,2,4,FAIL,5
W061,L1033,3,0,FAIL,4
W061,L1033,3,1,PASS,1
W061,L1033,3,2,FAIL,4
W061,L1033,3,3,PASS,1
W061,L1033,3,4,PASS,1
W061,L1033,4,0,FAIL,4
W061,L1033,4,1,FAIL,4
W061,L1033,4,2,FAIL,5
W061,L1033,4,3,PASS,1
W061,L1033,4,4,FAIL,3
W062,L1033,0,0,PASS,1
W062,L1033,0,1,FAIL,4
W062,L1033,0,2,PASS,1
W062,L1033,0,3,PASS,1
W062,L1033,0,4,FAIL,4
W062,L1033,1,0,FAIL,5
W062,L1033,1,1,FAIL,5
W062,L1033,1,2,PASS,1
W062,L1033,1,3,PASS,1
W062,L1033,1,4,FAIL,5
W062,L1033,2,0,FAIL,5
W062,L1033,2,1,PASS,1
W062,L1033,2,2,FAIL,3
W062,L1033,2,3,PASS,1
W062,L1033,2,4,PASS,1
W062,L1033,3,0,FAIL,4
W062,L1033,3,1,PASS,1
W062,L1033,3,2,FAIL,5
W062,L1033,3,3,PASS,1
W062,L1033,3,4,FAIL,3
W062,L1033,4,0,FAIL,4
W062,L1033,4,1,PASS,1
W062,L1033,4,2,FAIL,3
W062,L1033,4,3,PASS,1
W062,L1033,4,4,FAIL,4
W063,L1033,0,0,PASS,1
W063,L1033,0,1,FAIL,4
W063,L1033,0,2,PASS,1
W063,L1033,0,3,PASS,1
W063,L1033,0,4,FAIL,4
W063,L1033,1,0,FAIL,5
W063,L1033,1,1,PASS,1
W063,L1033,1,2,PASS,1
W063,L1033,1,3,PASS,1
W063,L1033,1,4,PASS,1
W063,L1033,2,0,FAIL,5
W063,L1033,2,1,FAIL,4
W063,L1033,2,2,PASS,1
W063,L1033,2,3,PASS,1
W063,L1033,2,4,PASS,1
W063,L1033,3,0,PASS,1
W063,L1033,3,1,FAIL,4
W063,L1033,3,2,PASS,1
W063,L1033,3,3,PASS,1
W063,L1033,3,4,PASS,1
W063,L1033,4,0,PASS,1
W063,L1033,4,1,FAIL,3
W063,L1033,4,2,PASS,1
W063,L1033,4,3,FAIL,5
W063,L1033,4,4,PASS,1
W064,L1033,0,0,PASS,1
W064,L1033,0,1,FAIL,5
W064,L1033,0,2,FAIL,5
W064,L1033,0,3,PASS,1
W064,L1033,0,4,FAIL,3
W064,L1033,1,0,FAIL,4
W064,L1033,1,1,FAIL,5
W064,L1033,1,2,FAIL,5
W064,L1033,1,3,PASS,1
W064,L1033,1,4,PASS,1
W064,L1033,2,0,PASS,1
W064,L1033,2,1,PASS,1
W064,L1033,2,2,FAIL,3
W064,L1033,2,3,PASS,1
W064,L1033,2,4,FAIL,5
W064,L1033,3,0,FAIL,4
W064,L1033,3,1,PASS,1
W064,L1033,3,2,FAIL,5
W064,L1033,3,3,PASS,1
W064,L1033,3,4,FAIL,5
W064,L1033,4,0,PASS,1
W064,L1033,4,1,PASS,1
W064,L1033,4,2,FAIL,4
W064,L1033,4,3,FAIL,3
W064,L1033,4,4,FAIL,4
W065,L1033,0,0,FAIL,4
W065,L1033,0,1,PASS,1
W065,L1033,0,2,PASS,1
W065,L1033,0,3,PASS,1
W065,L1033,0,4,FAIL,4
W065,L1033,1,0,FAIL,5
W065,L1033,1,1,PASS,1
W065,L1033,1,2,FAIL,5
W065,L1033,1,3,PASS,1
W065,L1033,1,4,PASS,1
W065,L1033,2,0,FAIL,4
W065,L1033,2,1,PASS,1
W065,L1033,2,2,PASS,1
W065,L1033,2,3,PASS,1
W065,L1033,2,4,FAIL,5
W065,L1033,3,0,FAIL,4
W065,L1033,3,1,PASS,1
W065,L1033,3,2,PASS,1
W065,L1033,3,3,FAIL,5
W065,L1033,3,4,FAIL,5
W065,L1033,4,0,PASS,1
W065,L1033,4,1,FAIL,5
W065,L1033,4,2,PASS,1
W065,L1033,4,3,FAIL,3
W065,L1033,4,4,PASS,1
W066,L1034,0,0,FAIL,5
